title,from_date,giveaway_year,is_repeat,is_standalone_game,egs_meets_threshold,egs_original_price_usd,egs_publisher,egs_tags,mc_criticScore,hltb_main_story
Unrailed!,2022-08-04,2022,False,True,True,19.99,Daedalic Entertainment,"Action, Diverse Characters, RELAXING, Gift A Game, Achievements, Windows, Controller Support, Indie, Co-op, Playful Visuals, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Party, Single Player, Quickly Understand the Controls, Great for Beginners",77.0,7.07
Lawn Mowing Simulator,2022-07-28,2022,False,True,True,19.99,Curve Digital,"Simulation, Recommend this Game, RELAXING, Amazing Storytelling, Extremely Fun, Achievements, Single Player, Windows, Epic Savings, Controller Support, Quickly Understand the Controls, Great for Beginners",72.0,16.41
Shop Titans - Exclusive Package,2022-07-21,2022,False,False,False,,,,42.0,
Tannenberg,2022-07-21,2022,False,True,True,19.99,M2H,"Action, Diverse Characters, RELAXING, Gift A Game, Competitive Community, Cloud Saves, Achievements, Challenging Combat, Windows, Realistic Visuals, Co-op, Recommend this Game, Multiplayer, Competitive, Amazing Characters, Amazing Storytelling, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls, Mac OS",69.0,4.8
Idle Champions of the Forgotten Realms - Gladiators of the Black Pits Pack,2022-07-14,2022,False,False,False,,,,,
Wonder Boy: The Dragon's Trap,2022-07-14,2022,False,True,False,,,,79.0,5.07
Ancient Enemy,2022-07-07,2022,False,True,True,16.99,Grey Alien Games,"Great for Quick Sessions, Recommend this Game, RELAXING, Amazing Storytelling, Extremely Fun, Single Player, Windows, Card Game, Quickly Understand the Controls, Indie, Great for Beginners",73.0,7.86
Killing Floor 2,2022-07-07,2022,True,True,True,29.99,Tripwire Interactive,"Action, FPS, Horror, Diverse Characters, RELAXING, Gift A Game, Cloud Saves, Challenging Combat, Windows, First Person, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Survival, Shooter, Quickly Understand the Controls, Great for Beginners",75.0,16.32
Geneforge 1 - Mutagen,2022-06-30,2022,False,True,True,19.95,Spiderweb Software,"RELAXING, Cloud Saves, Turn-Based, Windows, Indie, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Quickly Understand the Controls, Mac OS",,37.0
Hood: Outlaws & Legends,2022-06-30,2022,False,True,False,,,,63.0,1.62
Iratus: Lord of the Dead,2022-06-30,2022,False,True,True,29.99,Daedalic Entertainment,"Diverse Characters, RELAXING, Achievements, Creative Community, Challenging Combat, Turn-Based, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, RPG, Single Player, Strategy, Inclusive Character Customization, Quickly Understand the Controls, Mac OS",78.0,12.35
A Game Of Thrones: The Board Game Digital Edition,2022-06-23,2022,False,True,True,19.99,TWIN SAILS INTERACTIVE,"Online Multiplayer, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Competitive Community, Extremely Fun, Achievements, Single Player, Windows, Strategy, Quickly Understand the Controls",,
Car Mechanic Simulator 2018,2022-06-23,2022,False,True,True,19.99,Playway,"Simulation, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Creative Community, Single Player, Educational, Windows, Quickly Understand the Controls, Great for Beginners",,27.88
Supraland,2022-06-16,2022,False,True,True,19.99,Supra Games,"RELAXING, Exploration, Cloud Saves, Achievements, Creative Community, Windows, Puzzle, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Action-Adventure, Single Player, Educational, Quickly Understand the Controls, Challenging Puzzles, Metroidvania, Great for Beginners",82.0,12.96
Maneater,2022-06-09,2022,False,True,True,39.99,Tripwire Interactive,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, RPG, Single Player, Educational, Inclusive Character Customization, Quickly Understand the Controls, Great for Beginners",70.0,8.13
Wolfenstein: The New Order,2022-06-02,2022,False,True,True,19.99,Bethesda Softworks,"Action, FPS, Diverse Characters, RELAXING, Cloud Saves, Windows, First Person, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls, Great for Beginners",79.0,11.36
Wolfenstein: The New Order,2022-06-02,2022,False,True,True,19.99,Bethesda Softworks,"Action, FPS, Diverse Characters, RELAXING, Cloud Saves, Windows, First Person, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Shooter, Single Player, Quickly Understand the Controls, Great for Beginners",79.0,11.36
BioShock Remastered,2022-05-26,2022,False,True,True,19.99,2K,"Action, FPS, Horror, Diverse Characters, RELAXING, Creative Community, Windows, Controller Support, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",,12.11
BioShock 2 Remastered,2022-05-26,2022,False,True,True,19.99,2K,"Action, FPS, Horror, Diverse Characters, RELAXING, Creative Community, Windows, Controller Support, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",71.0,
BioShock Infinite: The Complete Edition,2022-05-26,2022,False,True,True,54.97,2K,"Action, FPS, Horror, Diverse Characters, RELAXING, Creative Community, Windows, Controller Support, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Quickly Understand the Controls, Great for Beginners",85.0,12.07
Borderlands 3,2022-05-19,2022,False,True,True,59.99,2K,"Co-op, RPG, Single Player, Shooter, Windows, OSX, Controller Support, First Person",81.0,23.37
Prey Digital Deluxe,2022-05-12,2022,True,True,False,,,,,
Jotun: Valhalla Edition,2022-05-12,2022,True,True,True,14.99,Thunder Lotus,"Action, Great Boss Battles, Windows, Adventure, Controller Support, Indie, Mac OS",84.0,5.16
Jotun: Valhalla Edition,2022-05-12,2022,True,True,True,14.99,Thunder Lotus,"Action, Great Boss Battles, Windows, Adventure, Controller Support, Indie, Mac OS",84.0,5.16
Redout: Enhanced Edition,2022-05-12,2022,False,True,True,19.99,34BigThings SRL,"Co-op, Great for Quick Sessions, Recommend this Game, Multiplayer, RELAXING, Competitive Community, Achievements, Single Player, Windows, Racing, Controller Support, Quickly Understand the Controls",73.0,10.06
Terraforming Mars,2022-05-05,2022,False,True,True,19.99,TWIN SAILS INTERACTIVE,"Online Multiplayer, RELAXING, Competitive Community, Achievements, Turn-Based, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls, Local Multiplayer, Mac OS",,1.91
Just Die Already,2022-04-28,2022,False,True,True,14.99,Curve Digital  ,"Great for Quick Sessions, Diverse Characters, RELAXING, Silly Community, Easy Combat, Windows, Epic Savings, Co-op, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Open World, Comedy, Adventure, Quickly Understand the Controls, Great for Beginners",63.0,3.61
Paradigm,2022-04-28,2022,False,True,True,14.99,Janerka Productions ,"Single Player, Windows, Comedy",85.0,6.01
Amnesia: Rebirth,2022-04-21,2022,False,True,True,29.99,Frictional Games,"Horror, Single Player, Windows, Stealth, Adventure, Mac OS",80.0,8.7
Riverbond,2022-04-21,2022,False,True,True,24.99,Cococucumber Inc,"Diverse Characters, RELAXING, Gift A Game, Cloud Saves, Achievements, Windows, Controller Support, Indie, Co-op, Playful Visuals, Dungeon Crawler, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Action-Adventure, Single Player, Quickly Understand the Controls, Great for Beginners",60.0,5.04
Insurmountable,2022-04-14,2022,False,True,True,24.99,Daedalic Entertainment,"RELAXING, Cloud Saves, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Survival, Single Player, Rogue-Lite, Strategy, Quickly Understand the Controls, Great for Beginners",74.0,7.03
XCOM 2,2022-04-14,2022,False,True,True,19.99,2K,"Turn-Based Strategy, RTS, 1312, Diverse Characters, RELAXING, TACTICAL RPG, Cloud Saves, Creative Community, Challenging Combat, Windows, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls",88.0,33.18
Rogue Legacy,2022-04-07,2022,False,True,True,14.99,Cellar Door Games,"Action, Great for Quick Sessions, Diverse Characters, RELAXING, Creative Community, Challenging Combat, Windows, Indie, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",85.0,16.44
The Vanishing of Ethan Carter,2022-04-07,2022,True,True,True,19.99,The Astronauts,"Exploration, Cloud Saves, Investigation, Single Player, Windows",82.0,3.77
City of Brass,2022-03-31,2022,True,True,True,19.99,Uppercut Games,"Action, Single Player, Rogue-Lite, Windows, Controller Support, First Person",66.0,4.36
Total War: WARHAMMER,2022-03-31,2022,False,True,True,59.99,SEGA,"Turn-Based Strategy, RTS, Action, Diverse Characters, RELAXING, Competitive Community, Challenging Combat, Windows, Co-op, Recommend this Game, Multiplayer, Competitive, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Strategy, Quickly Understand the Controls",86.0,33.83
DEMON'S TILT,2022-03-24,2022,False,True,True,19.99,FLARB LLC,"Action, Great for Quick Sessions, Horror, RELAXING, Achievements, Windows, Recommend this Game, Amazing Storytelling, Extremely Fun, Single Player, Quickly Understand the Controls, Mac OS, Great for Beginners",,5.42
In Sound Mind,2022-03-17,2022,False,True,True,34.99,Maximum Entertainment LLC,"Horror, Diverse Characters, Creative Community, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",75.0,10.22
Cities: Skylines,2022-03-10,2022,True,True,True,29.99,Paradox Interactive,"RELAXING, Cloud Saves, Creative Community, Achievements, Windows, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, City Builder, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",85.0,27.6
Cities: Skylines,2022-03-10,2022,True,True,True,29.99,Paradox Interactive,"RELAXING, Cloud Saves, Creative Community, Achievements, Windows, Simulation, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, City Builder, Single Player, Educational, Quickly Understand the Controls, Great for Beginners",85.0,27.6
Black Widow: Recharged,2022-03-03,2022,False,True,True,9.99,Atari,"Action, Cloud Saves, Achievements, Shooter, Windows, Controller Support, Mac OS",,1.46
Centipede: Recharged,2022-03-03,2022,False,True,True,9.99,Atari,"Action, Co-op, Cloud Saves, Achievements, Shooter, Single Player, Windows, Mac OS",74.0,2.14
Dauntless - Epic Slayer Kit,2022-03-03,2022,False,False,False,,,,78.0,
Cris Tales,2022-02-24,2022,False,True,True,39.99,Maximum Entertainment LLC,"Amazing Characters, Extremely Fun, RPG, Single Player, Turn-Based, Windows, Inclusive Character Customization, Indie",74.0,22.2
Brothers: A Tale of Two Sons,2022-02-17,2022,False,True,True,14.99,505 Games,"Single Player, Windows, Adventure",86.0,3.08
Windbound,2022-02-10,2022,False,True,True,19.99,Deep Silver,"Action, Cloud Saves, RPG, Survival, Action-Adventure, 1289, Single Player, Windows, Epic Savings, Adventure, Indie",,14.13
Yooka-Laylee and the Impossible Lair,2022-02-03,2022,True,True,True,29.99,Team17 Digital Ltd,"Single Player, Windows, Adventure, Controller Support, Platformer",82.0,12.99
Yooka-Laylee and the Impossible Lair,2022-02-03,2022,True,True,True,29.99,Team17 Digital Ltd,"Single Player, Windows, Adventure, Controller Support, Platformer",82.0,12.99
DAEMON X MACHINA,2022-01-27,2022,False,True,True,49.99,XSEED Games,"Action, Great for Quick Sessions, Diverse Characters, Cloud Saves, Windows, Co-op, Unique Visuals, Recommend this Game, Multiplayer, Amazing Characters, Great Boss Battles, Extremely Fun, Single Player, Quickly Understand the Controls, Great for Beginners",69.0,15.2
Relicta,2022-01-20,2022,False,True,True,19.99,Ravenscourt,"Puzzle, Narration, Cloud Saves, Single Player, Windows, Epic Savings, Dont Impact the Story, Challenging Puzzles",74.0,13.97
Galactic Civilizations III,2022-01-13,2022,True,True,True,24.99,Stardock Entertainment,"Diverse Characters, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Cloud Saves, Creative Community, Windows, Strategy, Quickly Understand the Controls, 4X",81.0,27.21
Galactic Civilizations III,2022-01-13,2022,True,True,True,24.99,Stardock Entertainment,"Diverse Characters, Recommend this Game, Amazing Characters, RELAXING, Amazing Storytelling, Extremely Fun, Cloud Saves, Creative Community, Windows, Strategy, Quickly Understand the Controls, 4X",81.0,27.21
Gods Will Fall,2022-01-06,2022,False,True,True,14.99,Deep Silver,"Action-Adventure, Windows, Epic Savings",63.0,4.87
Tomb Raider GAME OF THE YEAR EDITION,2021-12-30,2021,False,True,True,19.99,Square Enix,"Action, Diverse Characters, RELAXING, Creative Community, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",88.0,11.32
Rise of the Tomb Raider: 20 Year Celebration,2021-12-30,2021,False,True,True,29.99,Square Enix,"Action, Diverse Characters, RELAXING, Cloud Saves, Creative Community, Windows, Controller Support, Recommend this Game, Multiplayer, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Action-Adventure, Single Player, Adventure, Quickly Understand the Controls, Great for Beginners",88.0,14.21
Shadow of the Tomb Raider: Definitive Edition,2021-12-30,2021,False,True,True,39.99,Crystal Dynamics,"Action, Diverse Characters, RELAXING, Promotional Content, Creative Community, Windows, Controller Support, Recommend this Game, Amazing Characters, Amazing Storytelling, Great Boss Battles, Extremely Fun, Single Player, Educational, Adventure, Quickly Understand the Controls, Great for Beginners",,12.9
Salt and Sanctuary,2021-12-29,2021,False,True,True,17.99,Ska Studios LLC,"Action, Diverse Characters, Achievements, Creative Community, Challenging Combat, Windows, Unique Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Action RPG, Extremely Fun, Single Player, Quickly Understand the Controls",84.0,16.46
Moving Out,2021-12-28,2021,False,True,True,24.99,Team17,"Great for Quick Sessions, Diverse Characters, RELAXING, Cloud Saves, Windows, Casual, Co-op, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Party, Single Player, Quickly Understand the Controls, Great for Beginners",74.0,5.22
Moving Out,2021-12-28,2021,False,True,True,24.99,Team17,"Great for Quick Sessions, Diverse Characters, RELAXING, Cloud Saves, Windows, Casual, Co-op, Playful Visuals, Recommend this Game, Amazing Characters, Amazing Storytelling, Extremely Fun, Party, Single Player, Quickly Understand the Controls, Great for Beginners",74.0,5.22
